,edge,strength,tval,abstval,pval,logpval,fdr,bfr,distance,inv_dist,include,interaction,cocitation,string,genemania,npath,coexpression,experimental,database,textmining
128,IGF1R-beta_RbpS807,0.0044750690609723295,2.51353717274078,2.51353717274078,0.012109093460842999,1.91688836880496,0.0241042048678064,1.0,1.0,1.0,0.0,0,0,0,0.0,13,0,0,0,0
129,IRS1_RbpS807,0.0419299730274015,17.691201282322897,17.691201282322897,3.89429959383666e-61,60.4095706406575,3.3795455222539294e-60,3.129459153607139e-57,1.0,1.0,0.0,0,0,202,0.0,4,0,0,0,202
130,p27_RbpS807,-0.00542672722453254,-3.16363708262838,3.16363708262838,0.00160516257907167,2.7944809734660603,0.0035301276643185295,1.0,0.0,0.0,0.0,1,6,964,0.00022,2,61,149,900,609
131,c-Myc_RbpS807,0.008055075775116941,4.60983199761439,4.60983199761439,4.55182530030354e-06,5.34181441457654,1.18530356815422e-05,0.0365784681132392,1.0,0.0,1.0,1,6,0,0.0002,38,0,0,0,0
132,SMAD3_RbpS807,0.00231364095952444,1.19133845336659,1.19133845336659,0.233803704431027,0.631148612074058,0.337895232151777,1.0,1.0,1.0,1.0,0,1,0,0.0,19,0,0,0,0
133,STAT3_RbpS807,0.00991304178693921,5.2548179651826,5.2548179651826,1.8112239039587102e-07,6.742027858773151,5.06084676363427e-07,0.0014554995292212199,1.0,1.0,1.0,0,2,578,6.900000000000001e-06,14,0,379,0,349
134,STAT5_RbpS807,-0.000962073746475477,-0.9569905019499642,0.9569905019499642,0.338803577210726,0.470052012878883,0.45437676009102,1.0,1.0,1.0,1.0,0,1,227,0.0,20,0,0,0,227
135,STAT5pY694_RbpS807,0.00208547457730558,1.00036733436937,1.00036733436937,0.31737501341932206,0.498427267755284,0.43183637112049894,1.0,1.0,1.0,1.0,0,1,227,0.0,20,0,0,0,227
136,COX2_RbpS807,0.0856191450238134,30.017174767753602,30.017174767753602,1.2752718177757398e-141,140.894397237678,3.509617920426669e-140,1.0248084327645897e-137,1.0,0.0,1.0,0,1,0,0.0,12,0,0,0,0
137,PAX2_RbpS807,-0.00963195998837438,-5.24297031892304,5.24297031892304,1.9281818590026898e-07,6.7148520074473605,5.38390181339321e-07,0.00154948694189457,1.0,1.0,1.0,1,1,0,0.0005,4,0,0,0,0
138,PLK1_RbpS807,-0.00154347095918904,-1.19822434569205,1.19822434569205,0.231113873912552,0.636173982764912,0.334877585784577,1.0,1.0,0.0,1.0,1,0,0,2.6000000000000002e-05,13,0,0,0,0
139,YBIpS102_RbpS807,0.00914342202386252,5.73383060797731,5.73383060797731,1.3000419313140901e-08,7.88604263981267,3.82538885391432e-08,0.0001044713696004,2.0,1.0,1.0,0,0,0,0.0,8,0,0,0,0
140,CHK2pT68_RbpS807,-0.00182299297755416,-0.8007861659070991,0.8007861659070991,0.423445850094433,0.373202119002192,0.541245562487492,1.0,0.0,1.0,0.0,1,0,0,2.3e-05,2,0,0,0,0
141,S6pS235_RbpS807,0.2646494424052,45.0554236881084,45.0554236881084,7.300315383165506e-243,242.13665837738498,2.550666713874699e-240,5.8665334419117975e-239,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
142,S6pS240_RbpS807,-0.0701782837600826,-14.117654240037998,14.117654240037998,2.1252462656262804e-41,40.6725907382698,1.34901097871823e-40,1.7078478990572798e-37,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
143,4EBP1pT37_RbpS807,0.103895400032703,29.440658911970896,29.440658911970896,1.1466046874280696e-137,136.940586287121,2.9532420731320493e-136,9.214115268171987e-134,-2.0,1.0,,0,0,329,0.0,0,0,0,0,329
144,Caspase9_RbpS807,-0.00310389705770996,-1.40095849285794,1.40095849285794,0.161537033876471,0.7917278958443651,0.248632753156736,1.0,1.0,1.0,0.0,1,0,0,2.3e-05,2,0,0,0,0
145,a-tubulin_RbpS807,0.00445246533318567,1.3816438504881698,1.3816438504881698,0.167389982393154,0.776270536316205,0.256707232540341,1.0,2.0,2.0,1.0,0,0,0,5.5e-05,6,0,0,0,0
146,ATMpS1981_RbpS807,-0.00216993725094341,-1.8698623566242298,1.8698623566242298,0.061795246063504006,1.2090449340989,0.10764938160986699,1.0,1.0,1.0,1.0,0,3,462,0.0,40,64,0,0,449
147,ATR_RbpS807,0.00144874265133333,0.826833299537601,0.826833299537601,0.408528994354866,0.388777115039846,0.526787387457591,1.0,1.0,1.0,1.0,0,0,227,0.0,24,64,0,0,208
148,BAK_RbpS807,-0.00516801517831595,-2.4457057836626603,2.4457057836626603,0.0146285771139445,1.83479791458656,0.0287561755596032,1.0,2.0,2.0,0.0,0,0,0,0.0,8,0,0,0,0
149,BCL-XL_RbpS807,0.00019881348261613602,0.193501335187695,0.193501335187695,0.846605695221972,0.0723188142991026,0.895174127211022,1.0,1.0,1.0,1.0,0,0,0,0.0,3,0,0,0,0
150,BCL2_RbpS807,0.00045738489665073204,0.351816129711594,0.351816129711594,0.725050355784626,0.139631830008383,0.805656064585903,1.0,1.0,1.0,1.0,0,4,0,0.0,8,0,0,0,0
151,bRAF_RbpS807,0.0037583068845578,1.2609922967186498,1.2609922967186498,0.207606025135388,0.682760046560186,0.307128501102352,1.0,1.0,1.0,0.0,0,1,332,0.0,2,61,80,0,289
152,c-JUNpS73_RbpS807,0.00476845116737886,1.5319597847696103,1.5319597847696103,0.12584895324780698,0.9001503923571129,0.20137837281946902,1.0,0.0,1.0,0.0,1,5,0,0.00029,1,0,0,0,0
153,Casp9cAsp31_RbpS807,-0.00296048177846865,-1.54574014499754,1.54574014499754,0.12248404289566099,0.9119204870852778,0.19662040925080604,1.0,1.0,1.0,0.0,1,0,0,2.3e-05,2,0,0,0,0
154,CHK1pS345_RbpS807,-0.0019234668871417398,-1.70140758805913,1.70140758805913,0.0891776459707132,1.04974399594047,0.149298242295969,1.0,0.0,1.0,0.0,1,2,0,8e-05,2,0,0,0,0
155,cRAFV_RbpS807,-0.00042409750121548596,-0.191157809835416,0.191157809835416,0.848440798990863,0.0713784557252891,0.896204234938637,1.0,0.0,1.0,0.0,1,5,952,0.00011,3,0,404,900,260
156,EGFRV_RbpS807,-0.0009534268330462711,-0.5256940241177299,0.5256940241177299,0.599217481461182,0.222415525096005,0.703684302355993,1.0,1.0,1.0,1.0,0,4,0,0.0,27,0,0,0,0
157,ELK1pS383_RbpS807,-0.000578550112096921,-0.261014457037954,0.261014457037954,0.7941351546889991,0.10010557825236699,0.859198348040462,1.0,1.0,1.0,1.0,0,0,0,0.0,8,0,0,0,0
158,ERa_RbpS807,-0.004536238298712129,-2.5759682581362098,2.5759682581362098,0.0101386914647258,1.99401809296325,0.0204145639214573,1.0,0.0,1.0,0.0,1,2,0,1.4999999999999999e-05,1,0,0,0,0
159,GATA3_RbpS807,-0.00326507286273673,-3.10417029696328,3.10417029696328,0.00196183716623701,2.70733704218515,0.004267819022165839,1.0,1.0,1.0,1.0,0,0,0,0.0,6,0,0,0,0
160,GSK3ab_RbpS807,0.00624685823675716,2.1109607450087,2.1109607450087,0.0350236419555147,1.45563869551858,0.0646862759720791,1.0,1.0,1.0,1.0,0,0,0,0.0,57,0,0,0,0
161,mTORpS2448_RbpS807,-0.00166840826145892,-0.789712093296093,0.789712093296093,0.42988332348253705,0.36664940219629705,0.5479921299977271,1.0,1.0,2.0,1.0,0,2,0,0.0,3,0,0,0,0
162,p21_RbpS807,0.0043187992865708295,5.1104753294220595,5.1104753294220595,3.84913250122339e-07,6.41463713864308,1.0571301701924499e-06,0.0030931628779831103,0.0,0.0,0.0,1,21,0,0.0001,2,0,0,0,0
163,STAT6pY641_RbpS807,-0.00438513772482905,-1.51984370687267,1.51984370687267,0.128866675613139,0.889859374876557,0.20518577476266897,1.0,1.0,1.0,1.0,0,0,0,0.0,4,0,0,0,0
164,TAZpS89_RbpS807,-0.00238676207698713,-2.08508688954061,2.08508688954061,0.0373148289504936,1.4281185448255,0.0685555476557308,1.0,2.0,1.0,1.0,0,0,0,0.0,7,0,0,0,0
165,XRCC1_RbpS807,-0.000415300066585811,-0.569661494920105,0.569661494920105,0.5690353812403249,0.244860729387496,0.678452273538168,1.0,1.0,1.0,1.0,0,0,0,0.0,2,0,0,0,0
166,PCNA_RbpS807,-0.00719401052976213,-2.9395533382142096,2.9395533382142096,0.00336252482642849,2.4733345004642997,0.007125856937019859,1.0,1.0,0.0,0.0,1,3,0,0.00029,1,0,0,0,0
167,PDK1pS241_RbpS807,0.00138167208943637,0.741656690631163,0.741656690631163,0.45846968165691293,0.338689378695072,0.5751124933463411,1.0,2.0,2.0,2.0,0,0,0,0.0,127,0,0,0,0
168,PI3Kp85_RbpS807,-0.00032667674287069,-0.207801566226685,0.207801566226685,0.835426263244054,0.0780918759673749,0.887440244736182,1.0,1.0,1.0,1.0,1,1,0,1.8e-05,16,0,0,0,0
169,PKCa_RbpS807,-0.000381661866593581,-0.333308469994972,0.333308469994972,0.7389713869499259,0.131372377207788,0.81656790822375,1.0,1.0,1.0,1.0,0,0,0,0.0,29,0,0,0,0
170,RAD51_RbpS807,0.0072187047469245095,4.1789570768066,4.1789570768066,3.1849135914465195e-05,4.496902345830049,7.901810935740729e-05,0.255939656208642,1.0,0.0,0.0,0,0,0,0.0,1,0,0,0,0
171,SRCpY416_RbpS807,0.0027361521955153604,1.25232635060237,1.25232635060237,0.21074406594726303,0.676244645232954,0.310570202448598,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,0,0,0
172,4EBP1pT70_RbpS807,0.00304834239711277,0.925380530304992,0.925380530304992,0.35499148213884396,0.44978206752090094,0.47097763752150396,1.0,-2.0,1.0,,0,0,329,0.0,0,0,0,0,329
173,ACCpS79_RbpS807,-0.0132177975442035,-6.11585279640272,6.11585279640272,1.3762953326269399e-09,8.861288362926288,4.19571672723447e-09,1.10599092929901e-05,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
174,Collagenase_RbpS807,-0.00795071967720966,-3.0927089380333594,3.0927089380333594,0.00203844605880861,2.69070077632451,0.00442967888820605,1.0,2.0,2.0,1.0,0,0,0,0.0,51,0,0,0,0
175,CyclinE1_RbpS807,0.0045701982959098705,1.83374082732027,1.83374082732027,0.0669898335179427,1.17399110150922,0.11569531531274199,1.0,0.0,0.0,0.0,1,6,0,0.00045,2,0,0,0,0
176,IRS1pS307_RbpS807,0.0014004478859323901,0.615795185548724,0.615795185548724,0.538169974046453,0.269080536356181,0.65141345254365,1.0,1.0,1.0,0.0,0,0,202,0.0,4,0,0,0,202
177,p38_RbpS807,0.0016805187762244,1.1392107515831598,1.1392107515831598,0.254888349282817,0.593650015287192,0.361823489637293,1.0,0.0,1.0,0.0,1,4,0,4.7e-05,2,0,0,0,0
178,SMAD3pS423_RbpS807,-0.0022247653506935,-2.4234864136679,2.4234864136679,0.0155491065379889,1.8082945607702,0.0304094962616887,1.0,1.0,1.0,1.0,0,1,0,0.0,19,0,0,0,0
179,TSC2_RbpS807,-0.00324946918629278,-1.2317544619871499,1.2317544619871499,0.218330675224155,0.66088524209815,0.319523667993076,1.0,2.0,1.0,2.0,0,0,0,0.0,14,0,0,0,0
180,SRC_RbpS807,-0.00895250812860532,-3.56588324667785,3.56588324667785,0.000379815489004863,3.42042732856114,0.000878330149537577,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,0,0,0
181,G2M_RbpS807,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
182,G1arrest_RbpS807,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
183,G2arrest_RbpS807,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
184,Sarrest_RbpS807,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
185,cellviab_RbpS807,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
186,aMEK_RbpS807,0.23877385091022701,32.5357204684592,32.5357204684592,6.426269820723578e-159,158.192041043616,2.3054242981845893e-157,5.164150427933469e-155,inf,inf,,0,0,0,0.0,0,0,0,0,0
187,aAKT_RbpS807,-0.0263419211463643,-8.07865344343321,8.07865344343321,1.87714944541498e-15,14.7265011505351,6.925974721466859e-15,1.50847729433548e-11,inf,inf,,0,0,0,0.0,0,0,0,0,0
188,aHDAC_RbpS807,-0.0626089800112787,-14.785183963346,14.785183963346,7.01635002213565e-45,44.1538887536086,4.746076496454719e-44,5.638338877788211e-41,inf,inf,,0,0,0,0.0,0,0,0,0,0
189,aMDM2_RbpS807,-0.0603303374415655,-21.735069407797898,21.735069407797898,4.439569290348509e-86,85.352659161394,5.381052611951829e-85,3.5676378817240697e-82,inf,inf,,0,0,0,0.0,0,0,0,0,0
190,aJAK_RbpS807,-0.00623296396145963,-1.83321266051277,1.83321266051277,0.06706838027435,1.1734821819015702,0.115781203842036,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
191,aBRAFm_RbpS807,0.111689609394289,28.967758484120804,28.967758484120804,1.9894045948921195e-134,133.701276883311,4.964861902035119e-133,1.5986855324553097e-130,inf,inf,,0,0,0,0.0,0,0,0,0,0
192,aPKC_RbpS807,0.0239456169845748,6.23601329314291,6.23601329314291,6.614975733232029e-10,9.17947174466511,2.0444578570982e-09,5.31579449922526e-06,inf,inf,,0,0,0,0.0,0,0,0,0,0
193,aSTAT3_RbpS807,-0.0540236687433998,-14.3901152922294,14.3901152922294,8.29886591926782e-43,42.0809812520402,5.395605706087069e-42,6.66896865272362e-39,inf,inf,,0,0,0,0.0,0,0,0,0,0
194,amTOR_RbpS807,-0.11737808857063001,-20.734057413931,20.734057413931,1.05010948225709e-79,78.9787654199192,1.15440216134309e-78,8.438679799417979e-76,inf,inf,,0,0,0,0.0,0,0,0,0,0
195,aPI3K_RbpS807,-0.00487791142264757,-1.3145737898561498,1.3145737898561498,0.18895489670492605,0.7236418490003492,0.28451941987277696,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
196,aCDK4_RbpS807,0.20710707808210801,33.4848551402371,33.4848551402371,1.9683695574872099e-165,164.70589336032,8.238446752066247e-164,1.5817817763967194e-161,inf,inf,,0,0,0,0.0,0,0,0,0,0
197,aSRC_RbpS807,0.0330962177996813,7.924563762030539,7.924563762030539,6.0860070854983504e-15,14.215667546359901,2.20799787535281e-14,4.89071529390647e-11,inf,inf,,0,0,0,0.0,0,0,0,0,0
198,4EBP1pS65_MAPKpT202,-0.0181682762976862,-4.35565190935352,4.35565190935352,1.4635784495012198e-05,4.8345839939187005,3.69620252048768e-05,0.11761316420191802,-2.0,0.0,,1,9,946,3.2e-05,0,0,467,800,536
199,RbpS807_MAPKpT202,0.0706739146969901,17.8752242651673,17.8752242651673,3.2176557357754694e-62,61.492460423894904,2.8445634205381395e-61,2.5857081492691695e-58,1.0,1.0,1.0,0,2,954,0.00015,5,61,379,900,317
200,MAPKpT202_MAPKpT202,0.0,,,,,,,-1.0,-1.0,-1.0,0,0,0,0.0,1,0,0,0,0
201,MEKpS217_MAPKpT202,0.105420057132038,17.5520289090137,17.5520289090137,2.5441683183191894e-60,59.5944541598086,2.1866242359372197e-59,2.0444936606012998e-56,0.0,0.0,0.0,1,53,0,0.0027,2,0,0,0,0
202,S6_MAPKpT202,-0.0050945781369271,-2.0966700615014,2.0966700615014,0.0362737789961117,1.44040719733752,0.066780317986885,1.0,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
203,PAI-1_MAPKpT202,0.009965953316076,3.92763709129219,3.92763709129219,9.167815992695949e-05,4.0377341120170405,0.00022197218836187001,0.736725693173047,1.0,1.0,0.0,0,0,0,0.0,6,0,0,0,0
204,AKTpS473_MAPKpT202,-0.0357096072833259,-14.727747356245802,14.727747356245802,1.41156371900431e-44,43.850299512708396,9.43704329943314e-44,1.13433260459186e-40,0.0,0.0,0.0,1,74,882,2.9999999999999997e-05,1,64,146,800,270
205,AMPKpT172_MAPKpT202,-0.0151807465751159,-7.28054824418536,7.28054824418536,6.72748215889973e-13,12.172147445299899,2.2956283069604302e-12,5.40620466289182e-09,1.0,1.0,1.0,0,4,373,9e-06,51,75,191,0,135
206,b-Catenin_MAPKpT202,-0.0371860283248981,-11.819694347848198,11.819694347848198,2.88482157921757e-30,29.5398810419736,1.47941456353493e-29,2.3182426210592396e-26,1.0,1.0,1.0,0,6,536,0.0,32,65,63,0,512
207,BIM_MAPKpT202,-0.0636618329704608,-16.2026266435266,16.2026266435266,1.3388599714214397e-52,51.87326484256911,1.0130959256443198e-51,1.0759078730342698e-48,0.0,0.0,0.0,1,5,0,2.6000000000000002e-05,1,0,0,0,0
208,Caveolin_MAPKpT202,-5.36050631748103e-05,-0.0155167438907878,0.0155167438907878,0.9876230246334499,0.00540879383660729,0.9918193734009508,1.0,0.0,1.0,0.0,1,7,661,0.0012,1,0,379,0,477
209,CyclinB1_MAPKpT202,0.078567196005322,17.1555851687723,17.1555851687723,5.114950804930269e-58,57.29115853893129,4.2374994503525393e-57,4.110374466841969e-54,1.0,0.0,0.0,0,0,597,0.0,12,62,111,0,555
210,CyclinD1_MAPKpT202,0.0605948526395592,16.5308535179548,16.5308535179548,1.9064657947059098e-54,53.71977098231461,1.4946691830494298e-53,1.5320359126256697e-50,1.0,0.0,1.0,1,3,887,6.500000000000001e-05,5,0,348,0,834
211,GSK3abpS21_MAPKpT202,0.22179359255653697,28.7546198096279,28.7546198096279,5.718591890972198e-133,132.242710895904,1.4096504428175694e-131,4.5954604435852594e-129,1.0,0.0,1.0,1,11,0,2.8999999999999997e-05,49,0,0,0,0
212,GSKpS9_MAPKpT202,0.010811588682419002,3.70052816773575,3.70052816773575,0.000226896986800612,3.64417127152166,0.0005348618908564731,1.0,1.0,0.0,1.0,1,11,0,2.8999999999999997e-05,49,0,0,0,0
213,IGFBP2_MAPKpT202,-0.0146902673695797,-9.901961724413349,9.901961724413349,4.0946682812027395e-22,21.3877812757054,1.80201283174946e-21,3.2904754307745196e-18,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
214,p38pT180_MAPKpT202,0.0115964192931845,3.9009661610716004,3.9009661610716004,0.000102220145444389,3.9904635054425,0.000246604950102406,0.8214410887911129,0.0,1.0,0.0,1,89,0,0.00091,1,0,0,0,0
215,p53_MAPKpT202,0.0044557283687444394,1.4153380328520102,1.4153380328520102,0.157281059801935,0.8033235731094609,0.24315325059029502,1.0,0.0,0.0,0.0,1,20,985,0.00079,2,55,532,800,859
216,p70S6KpT389_MAPKpT202,0.0805780290712579,17.3902037117266,17.3902037117266,2.23407941462968e-59,58.650901393117294,1.88979601852254e-58,1.79530621759641e-55,1.0,0.0,1.0,0,3,0,5.6000000000000006e-05,20,0,0,0,0
217,SRCpY527_MAPKpT202,0.0210731565853849,7.22342771374292,7.22342771374292,1.00435456547438e-12,11.998112941926902,3.4040460936955404e-12,8.07099328815213e-09,0.0,1.0,0.0,1,14,0,4.8e-06,1,0,0,0,0
218,STAT3pY705_MAPKpT202,-0.0543049737828568,-19.9458818886288,19.9458818886288,9.039986512881248e-75,74.04383221746549,9.42222199967752e-74,7.26453316175137e-71,1.0,0.0,1.0,0,22,989,0.0014,63,60,384,900,837
219,TSC2pT1462_MAPKpT202,0.0480060067524593,20.5334099835773,20.5334099835773,1.9270873036696597e-78,77.7150986098681,2.0842629303215897e-77,1.5486073572289396e-74,1.0,0.0,1.0,0,1,0,1.9e-05,2,0,0,0,0
220,YAPpS127_MAPKpT202,0.010602644953766,3.62951789092269,3.62951789092269,0.000298344588769471,3.5252818347726897,0.0006963395629832889,1.0,0.0,1.0,0.0,1,2,0,5e-05,1,0,0,0,0
221,ACC1_MAPKpT202,-0.00491090136489214,-2.99047938870255,2.99047938870255,0.0028536995713400897,2.54459174999395,0.006094161508182029,1.0,-2.0,1.0,,0,0,0,5.3e-05,0,0,0,0,0
222,AKTpT308_MAPKpT202,-0.0134765106545323,-5.75658586720291,5.75658586720291,1.1413591873454399e-08,7.94257766098591,3.3646230482421e-08,9.171962429507979e-05,0.0,0.0,0.0,1,74,882,2.9999999999999997e-05,1,64,146,800,270
223,AKT_MAPKpT202,0.0293054014003074,9.46884719097952,9.46884719097952,1.9722002014364598e-20,19.7050490011768,8.35896667655244e-20,1.5848600818743402e-16,0.0,0.0,0.0,1,74,882,2.9999999999999997e-05,1,64,146,800,270
224,b-CateninpS_MAPKpT202,-0.0020124818912499102,-2.9421900368127902,2.9421900368127902,0.00333427233187427,2.47699893138262,0.00706784818225841,1.0,1.0,1.0,1.0,0,6,536,0.0,32,65,63,0,512
225,Fibronectin_MAPKpT202,-0.00384986123487199,-1.56714635669742,1.56714635669742,0.11739716564642699,0.9303423882585591,0.189552666894652,1.0,0.0,1.0,0.0,1,2,965,0.0,1,0,0,900,671
226,HSP27_MAPKpT202,-0.000187378711234075,-0.0726156981239682,0.0726156981239682,0.942126469887846,0.025890794141612997,0.9606557939371569,1.0,2.0,1.0,1.0,0,5,820,0.0,71,0,185,0,788
227,IGF1R-beta_MAPKpT202,-0.0065890750943569,-3.17287739582547,3.17287739582547,0.0015554408306728401,2.8081465049031,0.00342452671651697,1.0,1.0,1.0,1.0,1,3,0,9.9e-05,46,0,0,0,0
228,IRS1_MAPKpT202,0.0360551169309644,12.574209432903302,12.574209432903302,9.093728499619639e-34,33.041258016139004,4.9950240753891595e-33,7.307720222294339e-30,0.0,0.0,0.0,1,4,974,6.500000000000001e-05,2,0,379,900,619
229,p27_MAPKpT202,-0.0516093964260461,-14.629723829316301,14.629723829316301,4.635359543268359e-44,43.3339165740111,3.0683483764171792e-43,3.72497492897046e-40,1.0,0.0,0.0,0,0,479,0.0006900000000000001,2,0,0,0,479
230,c-Myc_MAPKpT202,0.0269847426314382,11.7269034528825,11.7269034528825,7.580805144016199e-30,29.1202846662632,3.8629898628607594e-29,6.09193501373142e-26,1.0,0.0,1.0,0,5,0,4.9e-05,70,0,0,0,0
231,SMAD3_MAPKpT202,-0.0296073135044344,-11.564424024312197,11.564424024312197,4.0597466918503097e-29,28.3915010634089,2.04539964988772e-28,3.2624124415709098e-25,1.0,0.0,1.0,0,5,0,3.7e-05,34,0,0,0,0
232,STAT3_MAPKpT202,-0.0073101717314027,-3.8334083410002595,3.8334083410002595,0.000134283033862852,3.87197885527768,0.000321926748246384,1.0,1.0,0.0,1.0,0,22,989,0.0014,63,60,384,900,837
233,STAT5_MAPKpT202,0.00187127752392865,0.5686473398932579,0.5686473398932579,0.56972329618391,0.244336021727686,0.6789702518365569,1.0,1.0,0.0,1.0,0,3,986,0.0008300000000000001,58,61,517,900,746
234,STAT5pY694_MAPKpT202,0.0221196472167163,9.684335333443949,9.684335333443949,2.91971011714668e-21,20.5346602652547,1.25738427124281e-20,2.3462790501390698e-17,1.0,0.0,1.0,0,3,986,0.0008300000000000001,58,61,517,900,746
235,COX2_MAPKpT202,0.109014113182485,21.454598550667104,21.454598550667104,2.7825067882712494e-84,83.5555637674766,3.2834397284211097e-83,2.2360224550547793e-80,0.0,0.0,0.0,1,9,0,0.0,1,0,0,0,0
236,PAX2_MAPKpT202,-0.0277941369497377,-13.495170659751698,13.495170659751698,3.00492301536904e-38,37.522166649927,1.80475047470147e-37,2.41475613515056e-34,1.0,1.0,1.0,0,0,0,0.0,29,0,0,0,0
237,PLK1_MAPKpT202,-0.00591070394739923,-4.56901946525429,4.56901946525429,5.512308188274109e-06,5.258666509401371,1.42939363023462e-05,0.0442969086009707,1.0,1.0,1.0,0,0,0,8.599999999999999e-06,34,0,0,0,0
238,YBIpS102_MAPKpT202,0.062648039069263,18.8012288232378,18.8012288232378,9.425770942852028e-68,67.0256831183069,9.10402587701429e-67,7.574549529675888e-64,2.0,1.0,1.0,0,1,0,3.3e-05,51,0,0,0,0
239,CHK2pT68_MAPKpT202,0.007867977092702441,3.4851419883141204,3.4851419883141204,0.000513240453671397,3.2896791198071402,0.00117604798565821,1.0,1.0,1.0,1.0,1,0,0,0.00067,8,0,0,0,0
240,S6pS235_MAPKpT202,0.14270403388461,23.745452780110302,23.745452780110302,3.5027928455046592e-99,98.455585546015,5.035499697043909e-98,2.8148443306475387e-95,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
241,S6pS240_MAPKpT202,-0.0584164211492555,-9.698029864696869,9.698029864696869,2.58289246222626e-21,20.587893675140602,1.1135259563546201e-20,2.0756123826450198e-17,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
242,4EBP1pT37_MAPKpT202,0.050086744136952,13.037722514094698,13.037722514094698,5.38458162269555e-36,35.268848035358296,3.0907498514272395e-35,4.32704979199814e-32,-2.0,0.0,,1,9,946,3.2e-05,0,0,467,800,536
243,Caspase9_MAPKpT202,-0.00614937626262001,-1.96401966663598,1.96401966663598,0.0498047691854988,1.3027290682488402,0.0889600189319112,1.0,1.0,0.0,0.0,1,2,0,0.00016,2,0,0,0,0
244,a-tubulin_MAPKpT202,0.00611882485062594,3.41104775407897,3.41104775407897,0.000673051432538819,3.17195174704746,0.00152786477736778,1.0,2.0,1.0,1.0,0,0,0,0.0,20,0,0,0,0
245,ATMpS1981_MAPKpT202,-0.00136658212419515,-0.6330044732404589,0.6330044732404589,0.526875591785527,0.278291920232284,0.641219484414432,1.0,1.0,1.0,1.0,0,0,551,0.0,16,0,64,0,540
246,ATR_MAPKpT202,0.00171600686061579,0.629232404081244,0.629232404081244,0.529340776835396,0.27626464960879304,0.643245498661613,1.0,1.0,1.0,1.0,0,1,409,3.4e-05,15,48,185,0,299
247,BAK_MAPKpT202,-0.00589066465852915,-3.1495539992379804,3.1495539992379804,0.00168376735646813,2.7737179144882704,0.0036888643611172,1.0,3.0,1.0,1.0,0,0,186,0.0,430,0,0,0,186
248,BCL-XL_MAPKpT202,-0.000981345208360728,-1.00163358563776,1.00163358563776,0.31676314128587296,0.49926535886108503,0.431380128900071,1.0,1.0,0.0,1.0,0,4,0,1.1e-05,1,0,0,0,0
249,BCL2_MAPKpT202,0.00125738050827099,0.777916610424159,0.777916610424159,0.4368023658383571,0.359715018041961,0.554788021475745,1.0,0.0,0.0,0.0,1,7,0,0.00016999999999999999,1,0,0,0,0
250,bRAF_MAPKpT202,-0.0028814248063974896,-1.60619915010469,1.60619915010469,0.108546179151808,0.964385459197038,0.177580841951126,1.0,0.0,0.0,0.0,1,17,964,0.0013,2,64,478,900,350
